0,1,2,3,4,5
-0.19193614,-0.020755952,-0.20077902,-0.36526838,-0.34451678,0.40872896
-0.823743,-1.0306877,-0.8593255,-0.5293001,-0.5378493,-0.83337134
0.05806915,0.13142553,0.1936629,0.2747936,0.23548079,0.45045325
-0.7028165,-0.4560163,0.24282522,0.7998643,0.6860146,-0.9200295
-0.9895074,-1.156264,-0.9839463,-0.8438351,-0.6172538,-0.98101115
0.7265615,0.5720069,-0.28767058,-0.579186,-0.742402,0.062096316
-0.14166333,-0.052682143,0.286271,0.5132315,0.36321834,-0.27490765
-0.46639842,-0.47091517,-0.42143783,-0.2452039,-0.22713633,-0.14973474
-0.67835945,-0.53476757,0.10791466,0.6730356,0.5211641,-0.46748132
-0.3971035,0.010106027,-0.0052730246,-0.07018034,-0.2098745,-0.24923114
1.344781,1.5681039,0.9185214,0.72292155,0.67393136,1.8466125
-0.18378378,-0.4038702,-0.27509418,-0.22237475,-0.062285826,-0.05665746
-0.32509112,-0.018627541,0.19937944,0.054957267,0.03006498,-0.24602158
0.010513799,0.17186537,-0.0601519,-0.38133332,-0.24180889,0.43440545
0.7075394,0.91148865,0.67042315,0.5199957,0.39342654,1.1437185
-0.5914011,-0.13249761,0.0553224,-0.026213078,0.0076245964,-0.3198415
0.6341683,0.5475301,0.47034392,0.27733016,0.47800952,0.7970859
-0.10769522,0.073958404,-0.0064163343,-0.20884635,-0.025172886,0.43119588
2.6192646,2.601448,2.141863,2.0968986,1.8701763,1.8626603
0.20481138,0.43685272,0.024453035,-0.1242939,-0.25389218,-0.18183036
-1.0411389,-1.1041179,-0.43630084,-0.07356244,-0.26511237,-1.3276438
-0.22454552,-0.31234846,0.30227736,0.722076,0.52547956,-0.33909887
-0.46368098,-0.67311436,-0.4980396,-0.23167552,-0.13996407,-0.5027865
-0.2503613,0.07821523,0.8316299,1.1008708,1.0441977,-0.034190524
-0.14438078,-0.19847839,-0.15733325,0.032128103,-0.057107273,0.17443097
-1.5139749,-1.502131,-1.9969189,-2.1586256,-2.2933776,-2.1621299
-0.306069,0.038839594,-0.21106882,-0.3280653,-0.36177862,0.3316995
0.57166696,0.28467122,0.6201175,0.70854765,0.8612222,0.46650106
-1.1131513,-0.97534895,-0.5529185,-0.45996708,-0.5473433,-1.3019673
0.26459524,0.10162776,0.37087595,0.5022397,0.6575326,0.22899352
1.0567316,0.7454725,1.1551865,1.2708213,1.451577,0.97040224
-1.0886942,-0.99663305,-0.80444664,-0.40669906,-0.53871244,-0.90077215
0.6165049,0.51560396,0.33314672,0.13105446,0.24929024,0.8131337
5.5323696,4.7883916,3.657892,2.9145207,2.5321677,2.6618412
1.0105349,1.150935,1.1220306,0.86074203,0.8715793,0.87411535
-0.79928595,-1.022174,-0.6032241,-0.0617251,-0.025172886,-0.5124152
0.39231536,0.096306734,0.27941114,0.36949232,0.5116701,0.45045325
-0.6321628,-0.45069525,-0.32425648,-0.2933988,-0.28668967,-0.5252534
-1.4963114,-1.6532482,-2.10096,-2.2583976,-2.3166811,-2.1428723
-0.17019655,0.12078348,0.6086844,0.7871814,0.81461525,0.08456325
-1.5982158,-1.7713752,-2.3902175,-2.6515663,-2.6179001,-2.2584167
-1.3210361,-1.4020956,-1.9614763,-2.0783007,-2.02323,-1.5715705
0.2279097,0.16973697,-0.5209058,-0.71869755,-0.7691579,-0.10480088
-1.5533779,-1.6426061,-1.9351802,-2.0842195,-2.134569,-2.043376
0.69395214,1.078569,1.1254605,1.1473747,0.96479326,1.008917
-0.78841615,-0.640124,-0.1756262,0.124290265,0.10256468,-0.53167254
0.25780162,0.11759085,-0.6375234,-0.9512168,-0.9719844,-0.018142719
-0.32101494,-0.24423926,-0.2545146,-0.13359468,-0.1166606,0.04604851
2.207571,2.388607,2.2024584,2.216963,1.9737473,2.1162157
-1.0139644,-1.1700987,-0.98851955,-0.69079524,-0.64487267,-0.91681993
-1.5805523,-1.7437057,-2.3524883,-2.5627863,-2.59546,-2.059424
-0.769394,-0.82316744,-0.61694384,-0.31369138,-0.25993383,-0.48031956
0.30807444,0.1420676,0.5275094,0.7279947,0.84309727,0.48575842
-0.068292215,0.20591997,0.013019934,-0.1758709,-0.32035023,-0.06307658
-0.23541531,-0.11227769,-0.2682343,-0.3111548,-0.30740386,0.1391258
0.070297666,-0.22401933,-0.025852602,0.054957267,0.1923262,0.1391258
-0.42971286,0.043096416,0.5618087,0.9588228,0.8991983,-0.25885984
-0.32644984,0.023940708,0.045032613,-0.15050516,-0.11924988,-0.14652517
0.79042155,0.76143557,0.48863688,0.1944688,0.3459565,1.0634795
-0.9677678,-0.9593859,-1.4321238,-1.5938153,-1.6538267,-1.414302
-0.22998041,-0.46665835,-1.1188569,-1.3815887,-1.4406431,-0.5027865
0.9534685,0.7837839,0.78589743,0.6256862,0.82152,1.0249648
-0.54520446,-0.5698864,-0.41686457,-0.1868627,-0.14514263,-0.37119448
-0.27481833,0.36980772,0.939101,1.1008708,0.9078292,-0.04702877
0.044481907,0.09524252,-0.3722755,-0.63752717,-0.6034443,0.540321
-0.28432938,-0.25594553,-0.22478853,-0.0617251,-0.066601284,-0.002094911
1.4453268,1.5244715,1.0843014,0.97404224,0.93890053,1.5160277
-0.7598829,-0.78911287,-0.60894066,-0.24689496,-0.33070734,-0.59586376
-0.67564195,-0.6528945,-0.1619065,0.375411,0.28208774,-0.7081984
0.55672103,0.2942491,0.6246908,0.7829538,0.8888412,0.5339019
-1.5017463,-1.5755612,-2.180992,-2.3581693,-2.4116213,-2.1621299
-0.36585283,-0.43792477,-0.10359768,0.032128103,0.15693945,-0.38403273
0.062145323,0.32191846,-0.03499908,-0.17333432,-0.24353507,-0.18824948
0.95618594,1.0700554,0.7790376,0.5986295,0.48836663,1.3587592
-1.0153232,-1.0349445,-0.6489565,-0.19109033,-0.25561836,-0.8718861
-0.039759003,-0.15271752,-0.7907269,-1.0239319,-1.1351087,-0.5605586
0.006437626,0.100563556,0.08161853,0.15050152,0.03179116,0.52748275
-0.14302206,0.20698418,0.5469457,0.66373485,0.59970546,0.055677194
0.12464664,0.2814786,-0.40085825,-0.6104704,-0.5956765,0.09419193
0.71161556,0.9519285,0.7698911,0.3787931,0.47196788,0.8676962
1.0526553,0.8529573,0.0073033846,-0.33990264,-0.42305812,0.6301887
0.009155075,0.073958404,-0.10359768,-0.37287807,-0.22454706,0.3316995
0.2713889,0.22188306,0.0073033846,-0.21222845,0.003309138,0.6269791
1.0336332,0.75505036,1.098021,1.2040249,1.320387,0.9639831
0.4344358,0.11865506,-0.6306635,-1.0087124,-1.0479364,-0.05665746
-1.6145204,-1.7522194,-2.3730679,-2.5661683,-2.59546,-2.2102733
0.8053675,0.7603714,0.7218721,0.34919974,0.41327766,0.8356006
0.83390075,1.3690974,1.4638802,1.2319272,1.0597334,0.94151616
-0.54656315,-0.7135542,-0.5826445,-0.22491132,-0.1166606,-0.29737458
0.54856867,0.44749478,0.25997487,0.04650202,0.29934958,0.8388102
0.8502054,0.91148865,0.5195062,0.4033133,0.34164104,1.1565567
1.2279308,0.79229754,0.905945,0.9021727,0.9501207,0.64302695
0.3773694,0.15058126,0.09305163,0.04058335,0.27086753,0.40872896
-0.306069,0.07502261,0.048462544,-0.13951334,-0.23835653,-0.05986702
-0.22182807,0.014362852,-0.28652728,-0.28156146,-0.26942784,0.34453773
-0.5764551,-0.22934036,0.34686643,0.80747396,0.56604487,-0.48352912
-0.941952,-1.156264,-0.74385124,-0.3424392,-0.24957672,-0.99063987
-0.5519981,-0.36130193,0.4086052,0.9080913,0.64372313,-0.528463
-0.6443913,-0.56562954,-0.100167744,0.28409436,0.2121773,-0.56376815
0.15997347,0.070765786,0.7676045,1.1084806,1.2522027,0.46008193
-0.89847285,-1.0817696,-0.72327167,-0.14543201,-0.15032117,-0.80448526
-0.5193887,-0.088865146,-0.0601519,-0.0651072,-0.17017229,-0.28132677
-0.7503719,-0.944487,-0.84903574,-0.4988612,-0.50332564,-0.6696837
-1.4949527,-1.548956,-2.1535523,-2.3776164,-2.4426925,-2.1268246
0.21839863,0.11971927,0.09648156,-0.04819671,0.09911231,0.46008193
1.4358157,1.4020878,1.1311771,0.69755584,0.9380374,1.4454173
1.1491247,0.8593426,0.60068125,0.26549283,0.45384297,1.4422077
0.6396032,0.53050286,0.3880256,0.20630613,0.2958972,0.9286779
-1.104999,-1.2201163,-0.80559,-0.26887858,-0.4161534,-0.91681993
0.29176974,0.093114115,0.17651324,0.1986964,0.42622402,0.37663335
-0.32237366,-0.21124886,0.1010548,0.38640282,0.26741517,-0.48352912
-1.5207685,-1.6979449,-2.1295428,-2.3167386,-2.371056,-2.174968
-1.6281077,-1.8043655,-2.4359498,-2.6287372,-2.634299,-2.2231114
-0.45281118,-0.59755576,-0.34597936,-0.095546074,-0.015678879,-0.12405825
-0.5248236,-0.052682143,-0.05557866,-0.13613124,-0.25389218,-0.20108773
0.6627015,0.47942096,0.6269774,0.64766985,0.72053826,0.84843886
-0.25851363,-0.10482824,-0.267091,-0.47264993,-0.36005244,0.12307798
-0.7680353,-0.88808405,-0.68897235,-0.28409803,-0.22972561,-0.54130125
-0.38351625,-0.40174177,-0.18362938,0.12090817,0.12586814,-0.030980963
0.8053675,0.5507228,0.76531786,0.8049374,0.8491389,0.6558652
-0.7721115,-0.640124,-0.11617409,0.30354142,0.25878426,-0.6279594
0.5105244,0.3644867,0.05760902,-0.06848929,0.039558988,0.6815417
0.38144556,0.2580661,0.9139482,1.0230826,1.1305069,0.6237696
1.4521204,1.1307153,0.9653971,0.52168673,0.6972348,1.3395017
-0.6484675,-0.2527529,-0.072728306,-0.076099016,-0.14600572,-0.49957696
-1.2585348,-1.2839687,-0.8547523,-0.6899497,-0.9383238,-1.4752836
1.8081062,1.8767238,1.5782112,1.0095543,1.2055959,1.9653662
-0.7530893,-0.8689283,-0.7507111,-0.37203255,-0.26683855,-0.5477204
-0.6253692,-0.573079,-0.47517338,-0.16910669,-0.089041665,-0.3872423
0.036329564,-0.3208621,-0.16647974,0.0076078973,0.18542147,0.13591623
0.70074576,0.7284452,0.69328934,0.3128422,0.3796171,0.8291815
-0.7761876,-0.58265686,0.38459566,1.0146275,0.99845386,-0.5445108
-0.10905395,-0.36130193,-1.1097103,-1.3553774,-1.3767743,-0.38403273
0.009155075,-0.20805624,-0.2545146,-0.3145369,-0.2409458,0.22257438
-0.36585283,0.0899215,0.21081254,0.0016892265,0.1008385,-0.21392597
-0.30471024,-0.2006068,0.22567557,0.547898,0.4089622,-0.30700326
-1.272122,-1.347821,-1.9614763,-2.0360246,-2.02323,-1.5426844
-1.6036507,-1.8416127,-2.4279468,-2.6160543,-2.6299834,-2.1621299
-0.6593373,-0.50071293,-0.29796034,-0.028749652,-0.14945808,-0.56376815
0.9276527,0.68906957,0.95739394,1.1431471,1.2176791,0.8002955
0.3501949,0.23039672,-0.5860745,-0.86412776,-0.9460916,0.17764053
-0.6946641,-0.7135542,-0.7152685,-0.39993486,-0.5015995,-0.5701873
-0.5601504,-0.6081978,-0.40085825,-0.26718754,-0.0855893,-0.6472168
0.4942197,0.29212067,-0.3974283,-0.7482909,-0.8804967,-0.22997378
-0.67835945,-0.97215635,-0.54034203,-0.06848929,-0.15204737,-0.7595514
-0.71096885,-0.5486023,-0.37684873,-0.16403355,-0.1166606,-0.44822395
-1.5452255,-1.7532836,-2.0632308,-2.2634706,-2.3365324,-2.1557107
-0.06421604,-0.011178097,-0.60208076,-0.80324996,-0.8494254,-0.5027865
1.1056457,1.3829321,1.3015302,1.0805783,0.93890053,1.0474317
-0.5139538,-0.02394857,0.21081254,0.20123298,0.04991609,-0.35514668
0.90727186,0.9380938,0.8442063,0.39824015,0.47455716,0.81955284
0.99287146,1.6010944,1.4673102,1.2657481,1.0580071,0.8965823
-0.42971286,-0.42728272,0.05303578,0.617231,0.68342537,-0.46748132
-0.5696615,-0.63480294,-0.32196987,0.08201405,0.11292177,-0.43859527
0.8597165,0.6379877,1.1780528,1.3249348,1.4602078,0.8291815
0.09883088,-0.10057142,0.051892474,0.15557466,0.35631362,0.21936482
-1.0479325,-1.2009606,-0.934784,-0.56650317,-0.5887717,-0.9713825
-0.38351625,-0.5784,-0.3951417,-0.29508984,-0.09853567,-0.40970922
-0.29791662,-0.037783254,0.120491065,-0.016066786,0.00071986305,0.004324212
-0.2856881,-0.025012778,-0.030425841,-0.12683047,-0.07782147,-0.11122
0.53769886,0.94128644,1.0282792,1.0002534,0.7861332,0.7136373
-0.9922248,-1.3158948,-0.8467491,-0.15726936,-0.1788032,-0.9649634
-0.3481894,-0.57095057,-1.325796,-1.514336,-1.5485296,-0.56697774
1.6858209,1.9171636,1.9680799,1.8128024,1.6017549,1.1244612
-0.7096101,-0.784856,-0.6077973,-0.27310622,-0.3453799,-0.53167254
0.45889285,0.43791693,0.30113405,0.2891675,0.20786186,0.55957836
-0.7191212,-1.0551645,-1.0113858,-0.73222595,-0.732908,-0.7595514
-0.7721115,-0.36449456,0.31371045,0.57749134,0.44521204,-0.6440072
-1.5194098,-1.5957811,-1.8025562,-1.8965131,-2.0577538,-1.9727657
-1.5520191,-1.6330283,-1.8963076,-2.0630813,-2.1397474,-2.0401664
0.053992976,-0.34746724,-1.015959,-1.2632153,-1.3293043,-0.4931578
-0.045193903,0.052674275,-0.23507832,-0.54790163,-0.4489509,0.23541264
0.05127553,0.13568236,-0.045288872,-0.3077727,-0.12270225,0.49859667
1.2700512,1.145614,0.84191966,0.4929389,0.7291692,1.5128181
-1.5234859,-1.6734681,-2.0598009,-2.260934,-2.3857286,-2.1204054
0.64096195,1.2382001,1.1243172,0.930075,0.8008058,0.82276237
-0.1117714,-0.39961335,-1.1394365,-1.3984993,-1.4233813,-0.93286777
-0.005790893,-0.31234846,0.09876818,0.33313477,0.3986051,0.14875448
0.09203726,0.14526021,0.09419494,0.18685907,0.07839811,0.48254886
0.49829587,0.8689204,0.91280484,0.90893686,0.7611036,0.752152
0.90863055,1.2499063,1.3163933,1.0678954,0.95616233,0.93509704
-0.47455078,-0.41983327,-0.021279363,0.24097262,0.2536057,-0.18503992
-0.46775717,-0.088865146,-0.0029864043,-0.05326986,-0.034666892,-0.17220168
0.57574314,0.4357885,-0.34597936,-0.664584,-0.6845749,0.16159272
-0.69602287,-0.96364266,-0.5609216,0.07524985,0.06372555,-0.5701873
0.1450275,0.18676426,-0.05557866,-0.49040595,-0.3548739,0.45045325
-0.9854312,-0.71461844,-0.14475684,0.13950971,-0.040708534,-1.1126032
0.17899562,0.03671118,-0.08416141,-0.1834806,-0.07868457,0.42477676
-0.12535864,0.13887498,-0.09559451,-0.21983817,-0.21677923,0.38626203
-0.291123,-0.03246222,-0.2659477,-0.31622794,-0.42219505,0.38626203
-0.016660688,-0.33469677,-1.0342519,-1.3350849,-1.3715957,-0.38082317
1.3148892,1.1966959,0.9631105,0.4777195,0.45729533,0.94151616
-0.41204944,-0.3229905,-0.48088995,-0.67388475,-0.5620159,-0.15615386
-0.27481833,-0.4411174,-0.43287092,-0.49970672,-0.43168905,-0.31663194
0.14366879,0.17399378,0.032456204,0.20376956,0.12845741,0.48575842
0.80808496,0.7933618,0.64527035,0.32637057,0.41241458,0.97040224
0.35698852,0.09417832,0.27598122,0.3407445,0.52547956,0.35416642
2.740191,2.6248608,2.4802828,2.5154333,2.1817524,1.9236419
-1.4107118,-1.5702401,-2.1844218,-2.397909,-2.352068,-1.9823943
-1.44468,-1.6330283,-1.8597217,-2.0022037,-2.1017714,-1.9599274
-0.47183332,-0.20912045,0.1605069,0.35596395,0.33905178,-0.7852279
-0.7761876,-0.8114612,-0.51633257,-0.21645607,-0.38249284,-0.74029404
-0.11313012,0.1261045,0.9139482,1.086497,0.90523994,-0.22676422
-0.38215753,-0.10802086,-0.119604014,-0.12513943,-0.30567768,-0.16257298
-0.7870574,-0.8508368,-0.84903574,-0.5715763,-0.55338496,-0.4514335
1.2224959,1.6170574,1.3003869,1.1076351,0.8525913,1.0698986
0.030894665,-0.11972713,-0.7484245,-0.9825012,-1.0505257,-0.528463
-0.74493694,-0.6986553,-0.26023114,0.22321661,0.11292177,-0.5862351
0.07573257,-0.27935806,0.18908966,0.49801207,0.6730682,0.20973614
0.41948986,0.44004533,0.3400066,0.41515064,0.37357545,0.49859667
-0.6498262,-0.58372104,0.035886135,0.53267854,0.3891111,-0.4931578
-0.03296538,0.016491264,-0.092164576,0.054957267,0.003309138,0.004324212
-0.67564195,-0.51774025,0.08847839,0.38893938,0.36235526,-0.6054925
0.10154833,0.07289419,-0.61008394,-0.83707094,-0.9331452,-0.4514335
-0.1674791,-0.4560163,-0.16762304,-0.0033839198,0.1414038,0.017162457
0.9534685,0.6592718,0.80076045,0.80155534,0.887115,0.5724166
-0.67156583,-0.6837565,-0.09559451,0.38471177,0.28381392,-0.58944464
0.68172365,0.28679964,0.6738531,0.7051655,0.82669854,0.5146445
-1.4242991,-1.4510491,-1.9912024,-2.2203488,-2.2881992,-2.0369568
0.98471916,0.79761857,0.6875728,0.2849399,0.50390226,1.0795273
1.093417,0.9636347,1.2157819,1.2818131,1.2686015,0.90942055
0.6232985,0.42833906,0.8945119,0.9554407,1.1305069,0.63339823
-0.5153125,-0.44856685,0.614401,1.383276,1.1166974,-0.42896658
-0.1960123,0.07289419,-0.18934593,-0.26380545,-0.2815111,0.44403413
-1.6145204,-1.7011375,-2.314759,-2.5560222,-2.6135848,-2.2134829
-0.705534,-0.7465446,-0.4408741,-0.08032664,-0.1788032,-0.6793124
-0.9827137,-1.1626492,-0.720985,-0.08286321,-0.11838679,-0.8205331
-1.5452255,-1.7309353,-2.1398327,-2.3809986,-2.4392402,-2.1685488
-0.33460218,-0.15697435,0.008446694,0.0076078973,-0.07609529,-0.22355466
0.9167829,1.1796687,1.1940591,0.9097824,0.90437686,0.81955284
0.09883088,0.14526021,-0.1516167,-0.46165812,-0.28927892,0.34453773
0.6232985,0.3134048,0.75274146,0.8387584,0.9414898,0.6622843
-0.1511744,-0.25807393,-0.092164576,0.058339365,0.24670097,0.071725
0.11377685,-0.04416849,0.23367874,0.43797982,0.5453307,0.28034648
1.0866234,1.0221661,1.0099862,0.7609701,0.8802102,1.1148325
-0.39438605,0.051610067,0.17765656,0.09638796,-0.0010063202,-0.30058414
-1.0397801,-0.6507661,0.29999074,1.0788872,0.62905055,-1.1318605
-1.1702176,-1.1105031,-1.6699322,-1.8288711,-1.8350761,-1.4175115
0.847488,0.6794917,0.6041112,0.32975268,0.49440828,1.1212516
0.74558365,1.2264937,1.2832372,1.173586,1.0675012,0.803505
0.73063767,0.20166315,0.5172196,0.43544325,0.59539,0.39910027
-1.2069032,-0.9849268,-0.4877498,-0.2697241,-0.54820645,-1.5651513
-0.49900782,-0.408127,-0.22707516,0.102306634,0.036969714,-0.28453633
-0.22862169,0.10482038,0.45776752,0.5673451,0.32006377,-0.09838176
0.33253148,-0.04948952,0.33429003,0.4751829,0.70586574,0.306023
-0.8454826,-0.90617555,-0.5186192,-0.096391596,-0.051065635,-0.7370845
0.46840394,0.28360704,0.2954175,0.33228925,0.4288133,0.45687237
-1.4242991,-1.646863,-2.2495904,-2.4401853,-2.5454006,-2.1845968
-0.09139053,-0.051617935,-0.22593185,-0.48448727,-0.44031996,0.24504133
-0.927006,-1.2594919,-1.0719812,-0.57073075,-0.55856353,-1.0676693
-1.0982053,-1.1105031,-0.36427233,-0.11076552,-0.17535083,-1.3180151
0.2224748,-0.14313966,-0.0064163343,0.09216034,0.3269685,0.06530588
-1.0723895,-0.8657357,-0.28538397,0.13697313,-0.12183915,-1.1735848
0.102907054,0.17186537,-0.0601519,-0.34328473,-0.19261266,0.5948835
0.7211266,0.598612,1.1140274,1.3689021,1.3350595,0.70400864
0.49150226,0.5454017,0.352583,0.41007748,0.33473632,0.9896596
-1.6172379,-1.7809529,-2.443953,-2.6600215,-2.6860845,-2.2584167
0.7646058,0.5539154,0.8362031,1.1237,1.1037511,0.7714094
-0.13351099,-0.28042227,-0.9073445,-1.1380777,-1.1687692,-0.4931578
-0.13758716,0.08566467,-0.17219628,-0.34497577,-0.27115402,0.20010746
-0.5193887,-0.022884365,-0.070441686,-0.12852153,-0.20383286,-0.1786208
1.2795624,1.145614,1.0214193,0.5411338,0.7412525,1.4999799
-0.15932675,-0.37726504,-0.9747998,-1.2412317,-1.222281,-0.88793385
-0.24492638,-0.46452993,-1.1257167,-1.3815887,-1.4199289,-0.6728933
-0.34139583,-0.48155725,-0.9965227,-1.0907283,-1.0954064,-0.57339686
-0.5601504,-0.49432772,-0.09102127,0.21729794,0.17506437,-0.6793124
0.93444633,1.0519639,0.91737807,0.5166136,0.5945269,0.94151616
2.297247,2.3417819,2.2973533,2.1738412,1.7968135,1.3041966
-0.9365171,-1.2818403,-1.3017864,-1.0848097,-0.9469547,-1.1767944
0.0662215,0.20272735,0.019879796,0.07440433,0.07235647,0.52748275
0.52003545,0.27509338,0.5195062,0.67557216,0.73521084,0.58204526
0.27682376,0.43685272,-0.25680122,-0.4083901,-0.5110935,-0.040609647
1.9004995,1.6862308,1.5038961,1.0103998,1.1891971,1.8113073
-1.5166923,-1.5532129,-1.9854858,-2.113813,-2.1915329,-2.123615
0.38416302,0.08353626,-0.6512431,-0.9300787,-1.0116866,0.103820615
-0.32509112,-0.043104284,-0.16762304,-0.26295993,-0.31948712,0.21936482
-0.6593373,-0.9508722,-0.7770072,-0.5470561,-0.44290924,-0.58944464
-0.41612563,-0.6933343,-0.49232304,-0.25027704,-0.15636282,-0.5188343
0.5893304,1.2552273,1.2295017,1.1676673,0.9596147,0.8452293
-0.86178726,-1.105182,-0.8558956,-0.5377553,-0.4575818,-0.8109044
-0.9202124,-1.1637133,-0.78386706,-0.25704125,-0.30136222,-0.9649634
-0.22862169,-0.27616543,-0.27166423,-0.084554255,-0.12097606,0.25146043
-1.4854417,-1.6404778,-1.9534731,-2.131569,-2.1993008,-2.0369568
-0.7272735,-0.98067,-0.53005224,0.02536391,0.016255513,-0.7370845
-1.5397906,-1.5478919,-2.140976,-2.325194,-2.3788238,-2.020909
1.0703188,0.97427684,1.2054921,1.2319272,1.2513397,0.93830657
0.84884673,1.1317794,0.7664612,0.54367036,0.48577735,1.3138252
-0.0030734446,0.122911885,-0.07615824,-0.37964228,-0.23490416,0.39910027
1.0118936,1.5542693,1.4718834,1.2403824,1.0459238,0.90942055
-0.57237893,-0.34746724,0.1605069,0.5056218,0.36149216,-0.3615658
1.0377094,0.67204225,1.5256189,1.3959589,1.6155643,0.71042776
-0.0003559958,-0.16761641,-0.72212833,-0.9343063,-0.97371054,-0.5509299
-0.981355,-1.2999318,-0.850179,-0.27817935,-0.3022253,-1.1093936
0.6002002,0.47942096,-0.3025336,-0.54790163,-0.6336525,0.28034648
-0.5261823,-0.6241609,-0.41800788,-0.29678088,-0.110618964,-0.45785263
-0.49357292,-0.056938965,-0.0064163343,-0.11414761,-0.1693092,-0.21071641
-0.84412384,-1.0807054,-0.6409533,-0.097237125,-0.21246378,-0.86225736
-0.81015575,-0.88595563,-0.7884403,-0.44305658,-0.38421902,-0.5701873
-0.10226032,0.0899215,0.87736225,1.2260085,1.0968463,0.18405965
-0.3468307,-0.3730082,0.27598122,0.5825645,0.52289027,-0.53167254
0.30263954,0.28254282,0.8167668,1.0256193,1.1149712,0.6975895
0.59204787,0.25593767,0.6269774,0.7009379,0.9017876,0.32848993
0.108341955,0.115462445,-0.4305843,-0.6104704,-0.7777888,-0.48994824
0.4887848,0.112269826,0.367446,0.4650366,0.6230089,0.37663335
0.97384936,0.60286885,0.891082,0.85735995,1.0407454,0.6815417
-0.37128773,-0.035654843,0.63498056,0.98503405,0.8033951,-0.24923114
-0.39574477,-0.007985478,0.2954175,0.16572095,0.09738613,-0.49636737
-0.5139538,-0.4921993,-0.3734188,-0.13528572,-0.1788032,-0.31021282
-1.4813654,-1.4989383,-1.6676457,-1.839863,-1.9438256,-2.0465856
